byr,race,interval,vmn1,vsd1,vnu1,vnms1,vfin1,year,ctr1,type,ltax,xltax,eligible,earn_nz,sd_nz
51,white,24,13241.99,12490.15,224,7.0,0.295,82,24,TOTAL,0.067,0.0,True,18782.964539,10826.1777298
51,white,25,12988.87,12722.99,218,7.0,0.307,82,24,TOTAL,0.083,0.0,True,18742.958153,11213.2273181
51,white,26,12920.8,16747.55,228,6.0,0.285,82,24,TOTAL,0.083,0.0,False,18071.048951,17297.6854572
51,white,27,14217.94,14547.76,231,3.0,0.299,82,24,TOTAL,0.126,0.0,False,20282.3680456,13375.6035997
51,white,28,13703.37,15041.1,217,7.0,0.286,82,24,TOTAL,0.069,0.0,False,19192.394958,14543.3067797
51,white,29,11810.92,11727.32,225,6.0,0.298,82,24,TOTAL,0.044,0.0,False,16824.6723647,10562.0542053
51,white,30,14331.35,13579.79,217,3.0,0.258,82,24,TOTAL,0.088,0.0,False,19314.4878706,12340.3881604
51,white,31,14279.39,13642.5,179,6.0,0.268,82,24,TOTAL,0.095,0.0,False,19507.363388,12339.9887153
51,white,32,12871.89,13735.62,244,1.5,0.303,82,24,TOTAL,0.094,0.0,False,18467.5609756,12936.2411473
51,white,33,11863.16,12106.09,218,1.5,0.33,82,24,TOTAL,0.06,0.0,False,17706.2089552,10737.0463742
51,white,34,12567.45,12731.26,223,4.0,0.278,82,24,TOTAL,0.067,0.0,False,17406.4404432,11843.3455925
51,white,35,14588.55,15571.26,238,5.0,0.282,82,24,TOTAL,0.101,0.0,False,20318.3147632,14875.3024009
51,white,36,13644.94,13940.34,205,3.0,0.317,82,24,TOTAL,0.112,0.0,False,19977.9502196,12570.127435
51,white,37,15302.86,13962.24,243,4.0,0.247,82,24,TOTAL,0.107,0.0,False,20322.5232404,12525.0846314
51,white,38,13958.87,15979.61,217,1.5,0.267,82,24,TOTAL,0.088,0.0,False,19043.478854,15859.7425852
51,white,39,13862.75,13007.99,268,6.0,0.265,82,24,TOTAL,0.09,0.0,False,18860.8843537,11659.5653895
51,white,40,12352.53,12149.4,233,1.5,0.292,82,24,TOTAL,0.06,0.0,False,17447.0762712,10936.2162497
51,white,41,12807.98,14224.03,215,4.0,0.344,82,24,TOTAL,0.098,0.0,False,19524.3597561,13314.887817
51,white,42,13984.5,13683.32,226,3.0,0.235,82,24,TOTAL,0.088,0.0,False,18280.3921569,12892.5850075
51,white,43,11727.15,12673.41,228,3.0,0.311,82,24,TOTAL,0.079,0.0,False,17020.5370102,11958.9875811
51,white,44,15804.49,16856.98,194,6.0,0.232,82,24,TOTAL,0.108,0.0,False,20578.7630208,16484.7950975
51,white,45,13015.97,14961.54,233,6.0,0.313,82,24,TOTAL,0.082,0.0,False,18946.0989811,14610.981606
51,white,46,13060.02,16121.2,248,3.0,0.286,82,24,TOTAL,0.093,0.0,False,18291.3445378,16380.1087931
51,white,47,12091.02,11475.5,242,3.0,0.302,82,24,TOTAL,0.054,0.0,False,17322.3782235,9901.71205585
51,white,48,13507.61,17483.3,223,6.0,0.265,82,24,TOTAL,0.063,0.0,False,18377.7006803,18065.7338408
51,white,49,14129.74,12576.92,216,5.0,0.218,82,24,TOTAL,0.093,0.0,False,18068.7212276,11449.9989432
51,white,50,11971.51,12872.74,244,5.0,0.324,82,24,TOTAL,0.053,0.0,False,17709.3343195,11979.828577
51,white,51,13279.9,12486.96,177,1.5,0.26,82,24,TOTAL,0.079,0.0,False,17945.8108108,11268.3088892
51,white,52,12613.07,12325.54,227,4.0,0.317,82,24,TOTAL,0.093,0.0,False,18467.15959,10692.0760267
51,white,53,12170.1,12348.29,266,5.0,0.271,82,24,TOTAL,0.06,0.0,False,16694.2386831,11560.1276411
51,white,54,13881.76,13638.84,214,1.5,0.238,82,24,TOTAL,0.075,0.0,False,18217.5328084,12850.3295609
51,white,55,14837.82,13329.53,224,3.0,0.268,82,24,TOTAL,0.107,0.0,False,20270.2459016,11515.6707395
51,white,56,13571.58,12345.13,234,3.0,0.265,82,24,TOTAL,0.077,0.0,False,18464.7346939,10816.6157354
51,white,57,13097.47,13654.11,235,6.0,0.298,82,24,TOTAL,0.072,0.0,False,18657.3646724,12721.774311
51,white,58,12707.74,11777.1,232,5.0,0.276,82,24,TOTAL,0.052,0.0,False,17552.1270718,10322.0833534
51,white,59,14669.08,15907.58,243,4.0,0.235,82,24,TOTAL,0.111,0.0,False,19175.2679739,15632.6066796
51,white,60,14148.48,14116.33,228,4.0,0.241,82,24,TOTAL,0.101,0.0,False,18640.9486166,13371.610257
51,white,61,11408.03,11960.19,237,4.0,0.338,82,24,TOTAL,0.055,0.0,False,17232.673716,10756.7469577
51,white,62,12350.9,13688.55,242,9.0,0.326,82,24,TOTAL,0.074,0.0,False,18324.7774481,12982.1629588
51,white,63,12956.02,13575.17,249,6.0,0.273,82,24,TOTAL,0.076,0.0,False,17821.2104539,12914.4756174
51,white,64,12544.26,11711.94,212,1.5,0.297,82,24,TOTAL,0.047,0.0,False,17843.8975818,10027.6649212
51,white,65,11708.18,12049.73,219,4.0,0.333,82,24,TOTAL,0.064,0.0,False,17553.4932534,10727.5104418
51,white,66,12594.55,14447.29,238,6.0,0.307,82,24,TOTAL,0.059,0.0,False,18173.953824,14134.6905699
51,white,67,13573.91,12893.06,196,1.5,0.27,82,24,TOTAL,0.082,0.0,False,18594.3972603,11591.4088366
51,white,68,13371.93,12212.84,227,3.0,0.256,82,24,TOTAL,0.066,0.0,False,17973.0241935,10852.6266199
51,white,69,14326.7,14180.8,242,3.0,0.252,82,24,TOTAL,0.091,0.0,False,19153.342246,13281.4671838
51,white,70,12432.36,12773.05,212,1.5,0.302,82,24,TOTAL,0.08,0.0,False,17811.4040115,11744.4490757
51,white,71,10742.6,13350.08,209,4.0,0.383,82,24,TOTAL,0.062,0.0,False,17411.0210697,13143.544602
51,white,72,12394.66,13197.45,232,1.5,0.272,82,24,TOTAL,0.06,0.0,False,17025.6318681,12665.029551
51,white,73,12742.85,12292.85,204,1.5,0.304,82,24,TOTAL,0.074,0.0,False,18308.6925287,10733.8133051
51,white,1,15293.26,16798.08,223,6.0,0.274,83,26,TOTAL,0.09,0.0,True,21065.0964187,16342.8022529
51,white,2,14500.15,13598.82,223,6.0,0.269,83,26,TOTAL,0.063,0.0,True,19836.0465116,12129.9735926
51,white,3,14811.35,14259.12,218,3.0,0.271,83,26,TOTAL,0.05,0.0,True,20317.3525377,12924.3431318
51,white,4,14600.83,18540.4,272,1.5,0.287,83,26,TOTAL,0.077,0.0,True,20478.0224404,19019.9771135
51,white,5,14900.76,13072.92,232,4.0,0.211,83,26,TOTAL,0.047,0.0,True,18885.6273764,11888.992519
51,white,6,13904.32,16812.62,234,11.0,0.269,83,26,TOTAL,0.06,0.0,True,19020.9575923,17010.5312539
51,white,7,14040.53,14444.32,238,4.0,0.298,83,26,TOTAL,0.067,0.0,True,20000.7549858,13341.5392774
51,white,8,15013.11,13387.78,220,1.5,0.209,83,26,TOTAL,0.086,0.0,True,18979.9115044,12300.42325
51,white,9,13118.56,12992.83,264,7.0,0.284,83,26,TOTAL,0.061,0.0,True,18322.0111732,11850.5501008
51,white,10,12850.2,12853.45,224,3.0,0.263,83,26,TOTAL,0.04,0.0,True,17435.8208955,12008.8745605
51,white,11,13819.95,12955.26,230,4.0,0.296,83,26,TOTAL,0.048,0.0,True,19630.6107955,11150.8076557
51,white,12,15408.84,14379.42,197,1.5,0.188,83,26,TOTAL,0.086,0.0,True,18976.4039409,13672.6191442
51,white,13,14246.8,13954.19,197,7.0,0.284,83,26,TOTAL,0.061,0.0,True,19897.7653631,12629.8421336
51,white,14,13793.25,13225.61,212,6.0,0.278,83,26,TOTAL,0.066,0.0,True,19104.2243767,11866.1254957
51,white,15,13799.93,17709.59,231,4.0,0.294,83,26,TOTAL,0.074,0.0,True,19546.6430595,18218.2760096
51,white,16,14307.86,13459.34,199,5.0,0.236,83,26,TOTAL,0.07,0.0,True,18727.565445,12423.4465507
51,white,17,13743.93,15521.11,237,5.0,0.27,83,26,TOTAL,0.068,0.0,True,18827.3013699,15306.8771079
51,white,18,13946.47,13454.76,227,1.5,0.291,83,26,TOTAL,0.053,0.0,True,19670.6205924,11947.1610632
51,white,19,12740.91,12728.56,228,1.5,0.303,83,26,TOTAL,0.048,0.0,True,18279.6413199,11454.3421758
51,white,20,14827.18,14555.31,237,9.0,0.219,83,26,TOTAL,0.059,0.0,True,18984.865557,13868.3353748
51,white,21,14746.29,18000.44,205,1.5,0.278,83,26,TOTAL,0.078,0.0,True,20424.2243767,18243.0259613
51,white,22,16580.07,25338.85,240,4.0,0.254,83,26,TOTAL,0.071,0.0,True,22225.2949062,27114.5691379
51,white,23,14592.23,14316.17,219,1.5,0.265,83,26,TOTAL,0.073,0.0,True,19853.3741497,13205.8994225
51,white,24,14689.12,14166.18,224,7.0,0.25,83,26,TOTAL,0.063,0.0,True,19585.4933333,13102.5310702
51,white,25,15053.89,17345.38,218,7.0,0.271,83,26,TOTAL,0.083,0.0,True,20650.0548697,17237.8724978
51,white,26,14763.04,17396.78,228,6.0,0.246,83,26,TOTAL,0.083,0.0,False,19579.6286472,17523.779354
51,white,27,15948.99,15904.14,231,3.0,0.255,83,26,TOTAL,0.113,0.0,False,21408.0402685,14921.5096758
51,white,28,15609.04,18698.45,217,7.0,0.272,83,26,TOTAL,0.055,0.0,False,21440.989011,18847.3081928
51,white,29,13168.63,12784.15,224,7.0,0.321,83,26,TOTAL,0.049,0.0,False,19394.1531664,10952.6279513
51,white,30,15583.44,15230.18,216,4.0,0.231,83,26,TOTAL,0.074,0.0,False,20264.5513654,14379.6998191
51,white,31,16790.01,15972.37,178,7.0,0.242,83,26,TOTAL,0.129,0.0,False,22150.408971,14759.0789147
51,white,32,13905.23,14677.33,244,1.5,0.295,83,26,TOTAL,0.066,0.0,False,19723.7304965,13813.161997
51,white,33,13307.28,13169.59,218,1.5,0.307,83,26,TOTAL,0.06,0.0,False,19202.4242424,11707.7055381
51,white,34,13113.27,13397.73,223,4.0,0.314,83,26,TOTAL,0.063,0.0,False,19115.5539359,12121.205143
51,white,35,22879.78,115712.0,238,5.0,0.286,83,26,TOTAL,0.084,0.0,False,32044.5098039,135863.149667
51,white,36,16051.61,17838.31,205,3.0,0.302,83,26,TOTAL,0.122,0.0,False,22996.5759312,17209.6219449
51,white,37,16592.96,16217.83,243,4.0,0.235,83,26,TOTAL,0.091,0.0,False,21690.1437908,15272.7123552
51,white,38,15757.46,20524.14,217,1.5,0.286,83,26,TOTAL,0.083,0.0,False,22069.2717087,21229.1156961
51,white,39,14441.06,13892.44,268,6.0,0.272,83,26,TOTAL,0.078,0.0,False,19836.6208791,12572.9885969
51,white,40,14581.5,13810.04,233,1.5,0.27,83,26,TOTAL,0.073,0.0,False,19974.6575342,12390.7211315
51,white,41,13759.72,14650.21,215,4.0,0.34,83,26,TOTAL,0.093,0.0,False,20848.0606061,13319.7888235
51,white,42,14982.33,15125.53,226,3.0,0.283,83,26,TOTAL,0.102,0.0,False,20895.8577406,13982.6169083
51,white,43,13294.97,14247.79,227,4.0,0.339,83,26,TOTAL,0.075,0.0,False,20113.419062,13037.1541773
51,white,44,16057.86,16163.56,194,6.0,0.247,83,26,TOTAL,0.082,0.0,False,21325.1792829,15317.7412028
51,white,45,13547.74,15277.62,233,6.0,0.326,83,26,TOTAL,0.077,0.0,False,20100.504451,14648.7319207
51,white,46,14060.13,15867.97,248,3.0,0.27,83,26,TOTAL,0.085,0.0,False,19260.4520548,15644.8279251
51,white,47,13365.64,12386.7,242,3.0,0.289,83,26,TOTAL,0.058,0.0,False,18798.3684951,10661.5522817
51,white,48,15012.39,20249.31,221,8.0,0.29,83,26,TOTAL,0.072,0.0,False,21144.2112676,21162.72511
51,white,49,15414.92,13446.5,216,5.0,0.222,83,26,TOTAL,0.069,0.0,False,19813.5218509,12051.9583474
51,white,50,14454.59,21304.94,243,6.0,0.309,83,26,TOTAL,0.053,0.0,False,20918.3646889,22839.9469607
51,white,51,14764.06,16979.97,177,1.5,0.277,83,26,TOTAL,0.09,0.0,False,20420.5532503,16830.7240407
51,white,52,13935.94,13698.79,225,6.0,0.298,83,26,TOTAL,0.076,0.0,False,19851.7663818,12242.4606695
51,white,53,13080.8,13128.3,266,5.0,0.274,83,26,TOTAL,0.041,0.0,False,18017.630854,12183.9982137
51,white,54,14765.92,15180.63,214,1.5,0.238,83,26,TOTAL,0.079,0.0,False,19377.847769,14596.5952019
51,white,55,15395.7,14300.26,224,3.0,0.25,83,26,TOTAL,0.076,0.0,False,20527.6,12935.1326878
51,white,56,14882.04,14420.39,234,3.0,0.261,83,26,TOTAL,0.073,0.0,False,20138.0784844,13249.3047682
51,white,57,13490.8,14985.92,235,6.0,0.315,83,26,TOTAL,0.064,0.0,False,19694.5985401,14341.1812166
51,white,58,14202.03,13348.83,231,6.0,0.273,83,26,TOTAL,0.078,0.0,False,19535.1169188,11871.0750818
51,white,59,15602.13,17177.99,243,4.0,0.259,83,26,TOTAL,0.099,0.0,False,21055.5060729,16834.4747016
51,white,60,14532.98,15180.38,228,4.0,0.268,83,26,TOTAL,0.083,0.0,False,19853.7978142,14462.9070528
51,white,61,12056.87,12953.69,237,4.0,0.35,83,26,TOTAL,0.051,0.0,False,18549.0307692,11735.74069
51,white,62,14498.98,16917.95,242,9.0,0.285,83,26,TOTAL,0.062,0.0,False,20278.2937063,16825.8408641
51,white,63,16836.11,52088.72,249,6.0,0.317,83,26,TOTAL,0.056,0.0,False,24650.2342606,61480.9341542
51,white,64,13213.83,12744.99,212,1.5,0.316,83,26,TOTAL,0.042,0.0,False,19318.4649123,10933.6891628
51,white,65,14566.69,14101.71,219,4.0,0.265,83,26,TOTAL,0.082,0.0,False,19818.6258503,12902.2965573
51,white,66,13418.93,14385.46,238,6.0,0.29,83,26,TOTAL,0.055,0.0,False,18899.9014085,13706.8240304
51,white,67,14740.24,14081.71,196,1.5,0.281,83,26,TOTAL,0.102,0.0,False,20501.0292072,12557.4696155
51,white,68,13661.07,12593.02,227,3.0,0.269,83,26,TOTAL,0.048,0.0,False,18688.1942544,11090.243946
51,white,69,15879.59,15733.69,242,3.0,0.236,83,26,TOTAL,0.099,0.0,False,20784.8036649,14901.782245
51,white,70,13937.24,14111.13,211,3.0,0.294,83,26,TOTAL,0.085,0.0,False,19741.1331445,12941.0155753
51,white,71,11586.93,13788.07,209,4.0,0.373,83,26,TOTAL,0.057,0.0,False,18479.9521531,13259.8799582
51,white,72,13844.81,14808.03,232,1.5,0.272,83,26,TOTAL,0.069,0.0,False,19017.5961538,14241.9010632
51,white,73,14478.68,13758.36,204,1.5,0.27,83,26,TOTAL,0.074,0.0,False,19833.8082192,12373.0419536
51,white,1,16463.28,18039.99,223,6.0,0.3,84,28,TOTAL,0.103,0.0,True,23518.9714286,17290.8487612
51,white,2,15859.16,15328.57,223,6.0,0.274,84,28,TOTAL,0.063,0.0,True,21844.5730028,13888.6478689
51,white,3,15953.26,16354.83,218,3.0,0.275,84,28,TOTAL,0.073,0.005,True,22004.4965517,15355.2648187
51,white,4,16341.29,22504.83,272,1.5,0.265,84,28,TOTAL,0.077,0.0,True,22233.047619,23623.7069175
51,white,5,14682.98,13508.22,232,4.0,0.246,84,28,TOTAL,0.065,0.0,True,19473.4482759,12195.0145096
51,white,6,14803.86,15015.86,234,11.0,0.278,84,28,TOTAL,0.077,0.0,True,20503.9612188,13979.2362402
51,white,7,16055.01,16633.98,237,5.0,0.257,84,28,TOTAL,0.059,0.0,True,21608.3580081,15886.9760027
51,white,8,17682.89,15879.96,220,1.5,0.182,84,28,TOTAL,0.086,0.0,True,21617.2249389,14940.9071404
51,white,9,14952.54,15859.17,262,9.0,0.305,84,28,TOTAL,0.069,0.0,True,21514.4460432,14856.4406256
51,white,10,13857.23,13582.27,224,3.0,0.29,84,28,TOTAL,0.063,0.0,True,19517.2253521,12221.3275229
51,white,11,13791.56,14408.72,230,4.0,0.352,84,28,TOTAL,0.065,0.0,True,21283.2716049,12686.19486
51,white,12,15984.12,15338.99,197,1.5,0.239,84,28,TOTAL,0.071,0.0,True,21004.0998686,14273.6837146
51,white,13,14991.95,15598.53,197,7.0,0.31,84,28,TOTAL,0.056,0.0,True,21727.4637681,14362.5747825
51,white,14,13848.79,13905.65,211,7.0,0.303,84,28,TOTAL,0.047,0.0,True,19869.1391679,12562.1868082
51,white,15,14938.31,15274.15,231,4.0,0.299,84,28,TOTAL,0.082,0.0,True,21310.0,14036.7043705
51,white,16,16361.04,14931.45,199,5.0,0.246,84,28,TOTAL,0.07,0.0,True,21698.9920424,13411.15535
51,white,17,15228.74,16845.26,236,6.0,0.271,84,28,TOTAL,0.085,0.0,True,20889.9039781,16461.718911
51,white,18,14848.26,14450.27,227,1.5,0.286,84,28,TOTAL,0.062,0.0,True,20795.8823529,12990.9718702
51,white,19,14186.69,15443.46,226,4.0,0.314,84,28,TOTAL,0.071,0.0,True,20680.3061224,14607.475315
51,white,20,15608.98,16023.92,237,9.0,0.245,84,28,TOTAL,0.063,0.0,True,20674.1456954,15341.7554333
51,white,21,15430.43,14690.32,204,3.0,0.279,84,28,TOTAL,0.078,0.0,True,21401.4285714,13096.8030432
51,white,22,16536.92,17445.91,240,4.0,0.283,84,28,TOTAL,0.083,0.0,True,23064.0446304,16551.3965536
51,white,23,15201.54,15520.76,219,1.5,0.283,84,28,TOTAL,0.055,0.0,True,21201.5899582,14448.6775821
51,white,24,15489.9,15307.61,224,7.0,0.29,84,28,TOTAL,0.071,0.0,True,21816.7605634,13856.4311845
51,white,25,17010.2,20158.48,218,7.0,0.28,84,28,TOTAL,0.073,0.0,True,23625.2777778,20201.7779709
51,white,26,14719.59,15570.75,228,6.0,0.268,84,28,TOTAL,0.092,0.004,False,20108.7295082,14927.984299
51,white,27,17058.07,18085.25,231,3.0,0.281,84,28,TOTAL,0.113,0.0,False,23724.7148818,17226.1474646
51,white,28,18234.22,28082.1,216,8.0,0.282,84,28,TOTAL,0.074,0.0,False,25395.8495822,30273.0749729
51,white,29,14663.1,14025.15,224,7.0,0.281,84,28,TOTAL,0.058,0.0,False,20393.7413074,12518.4629138
51,white,30,17130.0,16995.26,216,4.0,0.264,84,28,TOTAL,0.097,0.0,False,23274.4565217,15793.5183049
51,white,31,17598.5,19062.77,178,7.0,0.27,84,28,TOTAL,0.118,0.0,False,24107.5342466,18462.8453589
51,white,32,15182.16,16601.78,243,3.0,0.309,84,28,TOTAL,0.074,0.0,False,21971.2879884,15802.0255433
51,white,33,14203.67,15173.73,218,1.5,0.326,84,28,TOTAL,0.064,0.0,False,21073.694362,14029.5641205
51,white,34,14608.42,15228.26,223,4.0,0.318,84,28,TOTAL,0.067,0.0,False,21419.9706745,13932.9094967
51,white,35,18163.32,17153.56,238,5.0,0.252,84,28,TOTAL,0.105,0.0,False,24282.513369,15645.6309089
51,white,36,16077.76,20931.97,205,3.0,0.341,84,28,TOTAL,0.117,0.0,False,24397.2078907,21491.7594244
51,white,37,18356.28,19636.07,243,4.0,0.235,84,28,TOTAL,0.095,0.0,False,23995.1372549,19201.9471505
51,white,38,17035.53,23689.82,217,1.5,0.276,84,28,TOTAL,0.069,0.0,False,23529.7375691,24946.7749375
51,white,39,15938.22,14958.79,268,6.0,0.272,84,28,TOTAL,0.101,0.0,False,21893.1593407,13304.0451259
51,white,40,14863.33,14075.56,233,1.5,0.275,84,28,TOTAL,0.082,0.0,False,20501.1448276,12557.4369805
51,white,41,15666.43,15963.39,214,5.0,0.313,84,28,TOTAL,0.107,0.0,False,22804.1193595,14427.8413118
51,white,42,16758.78,16084.52,226,3.0,0.257,84,28,TOTAL,0.093,0.0,False,22555.5585464,14746.1630049
51,white,43,13937.81,15695.78,225,6.0,0.338,84,28,TOTAL,0.08,0.0,False,21054.0936556,14910.2096203
51,white,44,19020.78,18767.82,193,7.0,0.254,84,28,TOTAL,0.119,0.0,False,25497.0241287,17522.4043774
51,white,45,14936.63,16739.51,233,6.0,0.339,84,28,TOTAL,0.09,0.0,False,22597.0196672,15837.23895
51,white,46,15679.68,16203.04,248,3.0,0.274,84,28,TOTAL,0.097,0.0,False,21597.3553719,15291.080651
51,white,47,14931.17,14013.31,242,3.0,0.31,84,28,TOTAL,0.079,0.0,False,21639.3768116,11808.3414914
51,white,48,17172.82,24627.46,221,8.0,0.244,84,28,TOTAL,0.086,0.0,False,22715.3703704,26006.9833469
51,white,49,16177.11,14960.28,216,5.0,0.25,84,28,TOTAL,0.074,0.0,False,21569.48,13494.542849
51,white,50,14765.36,15819.74,242,7.0,0.306,84,28,TOTAL,0.066,0.0,False,21275.7348703,14902.9591559
51,white,51,17851.12,22968.94,177,1.5,0.232,84,28,TOTAL,0.096,0.0,False,23243.6458333,23698.1225898
51,white,52,15342.76,15964.42,225,6.0,0.32,84,28,TOTAL,0.107,0.0,False,22562.8823529,14556.4874108
51,white,53,14904.93,14498.35,266,5.0,0.263,84,28,TOTAL,0.06,0.0,False,20223.7856174,13328.3846458
51,white,54,15535.22,15699.89,213,3.0,0.258,84,28,TOTAL,0.08,0.0,False,20936.9541779,14801.9002011
51,white,55,16611.8,15778.45,224,3.0,0.263,84,28,TOTAL,0.098,0.0,False,22539.7557666,14289.3850402
51,white,56,16764.66,15454.7,234,3.0,0.248,84,28,TOTAL,0.073,0.0,False,22293.4308511,13941.356496
51,white,57,14720.12,16145.31,233,8.0,0.339,84,28,TOTAL,0.082,0.0,False,22269.4704992,15041.2287519
51,white,58,16441.73,15855.46,231,6.0,0.277,84,28,TOTAL,0.091,0.0,False,22740.9820194,14298.9718511
51,white,59,17599.6,20967.07,243,4.0,0.239,84,28,TOTAL,0.119,0.0,False,23126.9382392,21209.7677369
51,white,60,16913.39,19641.9,228,4.0,0.254,84,28,TOTAL,0.101,0.0,False,22672.1045576,19662.1889966
51,white,61,14129.63,15317.75,237,4.0,0.304,84,28,TOTAL,0.059,0.0,False,20301.1925287,14554.2766363
51,white,62,15550.9,17352.44,242,9.0,0.322,84,28,TOTAL,0.074,0.0,False,22936.4306785,16574.4732528
51,white,63,16972.89,34331.67,248,7.0,0.286,84,28,TOTAL,0.06,0.0,False,23771.5546218,38589.8235199
51,white,64,14239.87,13506.17,212,1.5,0.34,84,28,TOTAL,0.028,0.0,False,21575.5606061,10868.1734044
51,white,65,15451.79,15396.38,219,4.0,0.265,84,28,TOTAL,0.082,0.0,False,21022.8435374,14331.6294399
51,white,66,14825.84,15643.62,237,7.0,0.304,84,28,TOTAL,0.051,0.0,False,21301.4942529,14617.5296697
51,white,67,16758.12,14288.28,196,1.5,0.26,84,28,TOTAL,0.087,0.0,False,22646.1081081,11939.223009
51,white,68,14894.61,14437.8,227,3.0,0.278,84,28,TOTAL,0.066,0.0,False,20629.6537396,13053.7366365
51,white,69,16235.86,17019.29,242,3.0,0.285,84,28,TOTAL,0.07,0.0,False,22707.4965035,16067.3254793
51,white,70,14736.97,15286.83,211,3.0,0.303,84,28,TOTAL,0.076,0.0,False,21143.4289813,14135.8127383
51,white,71,12905.35,16132.58,209,4.0,0.364,84,28,TOTAL,0.057,0.005,False,20291.4308176,16104.0338015
51,white,72,14554.69,15717.04,231,3.0,0.294,84,28,TOTAL,0.078,0.0,False,20615.7082153,14998.069052
51,white,73,15702.52,14379.29,204,1.5,0.275,84,28,TOTAL,0.054,0.0,False,21658.6482759,12497.6001851
52,white,1,9934.94,38191.33,255,3.0,0.224,78,16,TOTAL,0.086,0.0,True,12802.757732,42928.946481
52,white,2,8931.29,10432.72,231,4.0,0.216,78,16,TOTAL,0.13,0.0,True,11391.9515306,10526.0103541
52,white,3,16638.98,138451.9,241,0.0,0.237,78,16,TOTAL,0.108,0.0,True,21807.3132372,158146.757416
52,white,4,17819.77,105980.7,237,3.0,0.173,78,16,TOTAL,0.127,0.0,True,21547.4848851,116194.608837
52,white,5,20996.91,122676.2,215,1.5,0.219,78,16,TOTAL,0.144,0.0,True,26884.6478873,138243.164487
52,white,6,11272.17,39732.9,214,1.5,0.229,78,16,TOTAL,0.121,0.0,True,14620.1945525,44706.3315834
52,white,7,9333.85,22025.56,263,3.0,0.221,78,16,TOTAL,0.11,0.0,True,11981.8356868,24311.0299513
52,white,8,9417.03,26992.34,252,1.5,0.266,78,16,TOTAL,0.123,0.0,True,12829.7411444,30803.2522312
52,white,9,7934.92,7657.0,236,3.0,0.237,78,16,TOTAL,0.097,0.0,True,10399.6330275,7156.03552497
52,white,10,8701.47,10648.99,236,1.5,0.263,78,16,TOTAL,0.127,0.0,True,11806.6078697,10826.228516
52,white,11,10136.23,29942.03,235,3.0,0.243,78,16,TOTAL,0.102,0.0,True,13390.0,33774.9213128
52,white,12,8497.49,7566.27,235,5.0,0.187,78,16,TOTAL,0.123,0.004,True,10452.0172202,7070.18637005
52,white,13,15770.91,74664.04,243,4.0,0.235,78,16,TOTAL,0.136,0.0,True,20615.5686275,84778.17417
52,white,14,10785.13,35572.06,252,1.5,0.214,78,16,TOTAL,0.115,0.0,True,13721.5394402,39618.118158
52,white,15,7944.97,7004.11,232,1.5,0.237,78,16,TOTAL,0.112,0.0,True,10412.8047182,6212.77212456
52,white,16,8381.88,8197.06,245,1.5,0.233,78,16,TOTAL,0.098,0.0,True,10928.1355932,7731.59452259
52,white,17,9868.22,14231.28,262,4.0,0.214,78,16,TOTAL,0.122,0.0,True,12554.9872774,14964.5773372
52,white,18,14306.81,79833.11,252,1.5,0.194,78,16,TOTAL,0.147,0.0,True,17750.3846154,88578.9303609
52,white,19,13345.53,59609.15,245,5.0,0.229,78,16,TOTAL,0.098,0.0,True,17309.3774319,67379.6291279
52,white,20,7727.45,7513.47,246,1.5,0.28,78,16,TOTAL,0.106,0.0,False,10732.5694444,6793.61640622
52,white,21,9870.88,24109.75,217,1.5,0.207,78,16,TOTAL,0.074,0.0,False,12447.5157629,26475.2944068
52,white,22,62310.58,656506.3,210,1.5,0.248,78,16,TOTAL,0.148,0.0,False,82859.8138298,755934.048877
52,white,23,8384.67,7391.22,240,4.0,0.212,78,16,TOTAL,0.125,0.0,False,10640.4441624,6732.39489654
52,white,24,8357.18,8924.01,222,5.0,0.234,78,16,TOTAL,0.108,0.0,False,10910.156658,8724.25485261
52,white,25,7933.2,9272.49,243,1.5,0.255,78,16,TOTAL,0.091,0.0,False,10648.590604,9300.16482933
52,white,26,9617.61,16676.2,248,1.5,0.238,78,16,TOTAL,0.093,0.0,False,12621.5354331,18084.2684479
52,white,27,9681.5,14069.43,253,3.0,0.225,78,16,TOTAL,0.119,0.0,False,12492.2580645,14842.6806693
52,white,28,13355.92,69216.96,239,1.5,0.247,78,16,TOTAL,0.117,0.0,False,17736.9455511,79276.9024209
52,white,29,7751.21,8269.41,278,1.5,0.234,78,16,TOTAL,0.079,0.0,False,10119.073107,8081.61191317
52,white,30,7983.03,7628.63,275,4.0,0.273,78,16,TOTAL,0.12,0.0,False,10980.784044,6865.26203786
52,white,31,8658.38,7576.9,242,1.5,0.211,78,16,TOTAL,0.107,0.0,False,10973.8656527,6881.30942827
52,white,32,13773.79,87914.97,231,1.5,0.264,78,16,TOTAL,0.1,0.0,False,18714.388587,102024.28834
52,white,33,13472.89,72283.52,217,0.0,0.235,78,16,TOTAL,0.115,0.0,False,17611.620915,82201.3039767
52,white,34,9455.2,15835.16,258,5.0,0.233,78,16,TOTAL,0.124,0.0,False,12327.5097784,17073.8876242
52,white,35,7926.0,7601.44,209,4.0,0.23,78,16,TOTAL,0.086,0.0,False,10293.5064935,7118.38972069
52,white,36,8090.4,7140.99,243,3.0,0.251,78,16,TOTAL,0.103,0.0,False,10801.6021362,6228.7318686
52,white,37,8724.08,7056.88,207,3.0,0.213,78,16,TOTAL,0.087,0.0,False,11085.2350699,6091.28458694
