byr	race	year	type	interval	nj	nj0	p_xl	p_l	earnings	iweight	iweight_old	nsrvd	ps_r	ern74	ern75	ern76	ern77	ern78	ern79	ern80	ern81	ern82	ern83	ern84
53	2	74	TAXAB	56	79	28.993	0	0.0205371	5537	2.21929e-06	1.48017e-06	665	0.0841772	1	0.685143	0.466346	0.493087	0.555517	0.422431	0.26873	0.361552	0.247891	0.256146	0.282813
53	2	74	TAXAB	29	71	23.004	0	0	4841.02	4.35982e-06	2.58018e-06	609	0.0857746	1	0.685143	0.466346	0.493087	0.555517	0.422431	0.26873	0.361552	0.247891	0.256146	0.282813
53	2	74	TAXAB	53	69	18.975	0.0193103	0	5057.02	3.60767e-06	2.39366e-06	596	0.0863768	1	0.685143	0.466346	0.493087	0.555517	0.422431	0.26873	0.361552	0.247891	0.256146	0.282813
53	2	74	TAXAB	44	81	31.023	0	0	5101.66	3.34479e-06	2.0063e-06	703	0.0867901	1	0.685143	0.466346	0.493087	0.555517	0.422431	0.26873	0.361552	0.247891	0.256146	0.282813
53	2	74	TAXAB	31	76	17.024	0	0	4907.68	5.10033e-06	3.47771e-06	643	0.0846053	1	0.685143	0.466346	0.493087	0.555517	0.422431	0.26873	0.361552	0.247891	0.256146	0.282813
53	2	74	TAXAB	64	72	29.016	0	0	4896.48	3.04707e-06	1.80842e-06	614	0.0841096	1	0.685143	0.466346	0.493087	0.555517	0.422431	0.26873	0.361552	0.247891	0.256146	0.282813
53	2	74	TAXAB	54	57	20.976	0	0	4292.58	3.42326e-06	2.08181e-06	641	0.112456	1	0.685143	0.466346	0.493087	0.555517	0.422431	0.26873	0.361552	0.247891	0.256146	0.282813
53	2	74	TAXAB	4	70	21.98	0	0	5931.06	4.07449e-06	2.10326e-06	772	0.108732	1	0.685143	0.466346	0.493087	0.555517	0.422431	0.26873	0.361552	0.247891	0.256146	0.282813
53	2	74	TAXAB	6	75	29.025	0	0	5234.47	3.90993e-06	2.05593e-06	762	0.1016	1	0.685143	0.466346	0.493087	0.555517	0.422431	0.26873	0.361552	0.247891	0.256146	0.282813
53	2	74	TAXAB	48	76	25.992	0.0395137	0	5174.25	2.87836e-06	1.88495e-06	633	0.0822078	1	0.685143	0.466346	0.493087	0.555517	0.422431	0.26873	0.361552	0.247891	0.256146	0.282813
53	2	74	TAXAB	50	61	17.995	0	0	4409.02	2.67882e-06	1.97376e-06	714	0.115161	1	0.685143	0.466346	0.493087	0.555517	0.422431	0.26873	0.361552	0.247891	0.256146	0.282813
53	2	74	TAXAB	32	79	30.02	0	0	4576.31	3.61191e-06	2.27614e-06	639	0.0808861	1	0.685143	0.466346	0.493087	0.555517	0.422431	0.26873	0.361552	0.247891	0.256146	0.282813
53	2	74	TAXAB	24	66	19.008	0.0210674	0	5873.57	2.54766e-06	1.65576e-06	593	0.0898485	1	0.685143	0.466346	0.493087	0.555517	0.422431	0.26873	0.361552	0.247891	0.256146	0.282813
53	2	74	TAXAB	25	66	18.018	0	0	5257.51	3.18639e-06	2.12267e-06	708	0.107273	1	0.685143	0.466346	0.493087	0.555517	0.422431	0.26873	0.361552	0.247891	0.256146	0.282813
53	2	74	TAXAB	21	75	27.975	0	0	5762.79	4.99299e-06	2.15657e-06	648	0.0864	1	0.685143	0.466346	0.493087	0.555517	0.422431	0.26873	0.361552	0.247891	0.256146	0.282813
53	2	75	TAXAB	60	64	22.976	0	0	6295.39	1.99905e-06	1.18056e-06	644	0.100625	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	42	78	29.016	0	0.0207006	6134.24	1.54526e-06	1.07192e-06	702	0.09	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	12	81	28.026	0	0	4360.67	3.82067e-06	2.59112e-06	761	0.0939506	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	19	65	12.025	0.0184049	0	5273.22	3.31033e-06	2.50506e-06	672	0.101818	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	6	75	27	0	0	5118.84	4.17445e-06	2.2932e-06	762	0.1016	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	5	67	25.996	0.0245098	0	5462.67	2.13504e-06	1.33201e-06	705	0.105224	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	52	58	24.998	0	0	4478.48	4.15825e-06	1.99035e-06	642	0.11069	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	53	69	20.976	0.0201149	0	5137.83	3.13275e-06	2.05631e-06	596	0.0863768	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	55	67	28.006	0.0257732	0	6415.29	1.74524e-06	9.86035e-07	583	0.0870149	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	58	79	22.989	0	0	5723.3	3.81282e-06	2.31238e-06	676	0.0855696	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	37	55	16.995	0	0	6271.39	2.00477e-06	1.22162e-06	615	0.111818	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	28	70	28.98	0.0494881	0	6509.28	1.64787e-06	9.66671e-07	750	0.107143	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	16	80	32	0.0416667	0	5843.35	2.67361e-06	1.51845e-06	699	0.087375	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	59	77	24.024	0	0	5660.13	2.92405e-06	1.8844e-06	680	0.0883117	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	71	76	21.964	0	0	5114.35	3.57498e-06	2.38314e-06	691	0.0909211	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	21	75	29.025	0	0	4960.9	4.18143e-06	2.24057e-06	648	0.0864	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	38	65	31.005	0.0286807	0	4398.59	1.98426e-06	1.28959e-06	700	0.106061	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	56	79	34.997	0	0	6190.76	4.01144e-06	1.57448e-06	665	0.0841772	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	73	83	27.971	0.0180995	0	4736.43	3.65578e-06	2.43353e-06	720	0.0857143	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	34	73	24.017	0	0.0208644	6387.48	2.34975e-06	1.42936e-06	562	0.0769863	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	22	73	28.981	0	0	5586.27	2.91532e-06	1.60138e-06	702	0.0948649	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	45	74	27.01	0	0.0220472	4724.64	2.90838e-06	1.9334e-06	613	0.0828378	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	54	57	20.976	0.028481	0	4701.04	1.92944e-06	1.34401e-06	641	0.112456	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	32	79	31.995	0	0.0218487	4941.36	2.95183e-06	1.82099e-06	639	0.0808861	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	48	76	31.008	0	0	5579.46	4.53992e-06	1.98978e-06	633	0.0822078	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	15	73	21.024	0	0	5829.5	3.04483e-06	1.93526e-06	683	0.0935616	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	13	73	27.01	0	0	4986.73	3.26171e-06	1.97374e-06	709	0.0958108	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	33	92	26.956	0.0155587	0.0155587	5626.69	3.50436e-06	2.33659e-06	641	0.0696739	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	68	69	22.011	0	0	5393.73	2.48685e-06	1.66773e-06	626	0.0894286	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	11	81	25.029	0	0	5602.39	5.43989e-06	2.8003e-06	713	0.0880247	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	66	86	31.992	0.0191083	0.0175159	6027.1	2.46891e-06	1.52615e-06	588	0.0683721	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	36	78	29.016	0	0	4670.29	2.57316e-06	1.80417e-06	662	0.0848718	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	1	68	25.976	0	0	5583.64	3.74587e-06	1.81699e-06	821	0.120735	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	30	87	26.97	0	0.015942	4667.42	3.64478e-06	2.58489e-06	666	0.0756818	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	49	66	30.03	0	0.0275229	4616.71	1.69035e-06	1.16117e-06	659	0.0998485	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	25	66	24.024	0	0	5689.19	2.59225e-06	1.50051e-06	708	0.107273	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	31	76	19.988	0.0352782	0	5511.65	2.81004e-06	2.006e-06	643	0.0846053	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	26	66	26.004	0	0	5216.18	2.35299e-06	1.44296e-06	648	0.0981818	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	65	68	26.996	0.0248756	0	5281.69	2.04974e-06	1.31933e-06	671	0.0972464	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	20	92	39.008	0	0	4872.52	3.90905e-06	2.24328e-06	646	0.0702174	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	17	82	31.98	0	0	5673.8	3.04023e-06	1.72438e-06	681	0.0830488	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	47	76	38	0	0	4880.49	2.2106e-06	1.30587e-06	564	0.0742105	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	9	70	34.02	0.0272374	0	5904.66	1.70248e-06	9.44897e-07	735	0.103521	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	23	87	40.02	0	0	4797.78	2.70451e-06	1.68028e-06	649	0.07375	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	50	61	20.008	0	0	4498.97	3.57787e-06	2.26524e-06	714	0.115161	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	41	63	21.987	0.0491551	0	5602.18	1.74352e-06	1.1896e-06	660	0.103125	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	64	72	27	0.0448	0	5008.95	2.45221e-06	1.62107e-06	614	0.0841096	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	4	69	24.012	0	0.0214724	5075.29	2.92671e-06	1.84866e-06	772	0.108732	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	70	55	26.015	0	0	4916.61	1.89711e-06	1.08508e-06	616	0.112	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	72	85	27.965	0.0178838	0	5732.23	4.08292e-06	2.30169e-06	683	0.0803529	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	61	64	25.024	0	0.0262726	6252.77	2.37723e-06	1.2302e-06	693	0.108281	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	24	66	18.018	0.0412655	0	6629.44	2.16274e-06	1.40364e-06	593	0.0898485	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	3	61	27.999	0.0295749	0.0314233	6479.99	1.50627e-06	8.01334e-07	765	0.12541	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	63	73	34.018	0	0	4707.98	2.40341e-06	1.46834e-06	647	0.0886301	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	35	63	27.972	0	0	4541.2	4.8816e-06	2.14476e-06	671	0.106508	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	2	75	21.975	0	0	5987.84	5.31011e-06	2.58773e-06	826	0.110133	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	27	71	24.992	0	0	5265.68	2.56547e-06	1.66132e-06	711	0.100141	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	7	79	33.97	0	0	5459.03	3.77335e-06	1.81953e-06	792	0.100253	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	18	83	26.975	0.0177778	0	5544.64	3.62522e-06	2.20175e-06	686	0.0826506	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	14	68	26.996	0	0	5173.19	2.20922e-06	1.40497e-06	644	0.0947059	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	46	70	23.03	0	0.0208644	4823.01	2.66785e-06	1.85954e-06	692	0.0988571	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	39	76	24.016	0.0190058	0.0190058	5989.23	2.90671e-06	1.7791e-06	628	0.0826316	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	44	81	37.017	0	0	5168.01	3.61777e-06	1.8053e-06	703	0.0867901	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	51	65	21.97	0	0	5323.72	2.46227e-06	1.59044e-06	621	0.0913235	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	29	71	23.004	0	0	4702.24	4.39481e-06	2.65391e-06	609	0.0857746	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	62	73	25.988	0.0217391	0	5960.78	2.64916e-06	1.5467e-06	679	0.0930137	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	10	67	22.981	0	0	5953.14	3.24702e-06	1.71196e-06	645	0.0962687	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	69	53	18.02	0	0	4522.72	3.76605e-06	2.15355e-06	562	0.104074	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	67	70	24.99	0.0217729	0	5557.36	2.71469e-06	1.63045e-06	609	0.087	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	43	66	25.014	0	0.0241546	5546.24	2.25921e-06	1.37537e-06	638	0.0966667	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	8	85	36.975	0	0	5628.45	2.25619e-06	1.36954e-06	785	0.0912791	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	57	81	34.992	0.0211268	0	5349.06	2.28585e-06	1.41616e-06	684	0.0824096	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	75	TAXAB	40	63	19.971	0	0	5530.68	2.44687e-06	1.5772e-06	702	0.111429	0.685143	1	0.64204	0.490411	0.537906	0.522854	0.270687	0.42238	0.381114	0.27212	0.261921
53	2	76	TAXAB	25	66	19.998	0	0	6288.43	2.05991e-06	1.34062e-06	708	0.107273	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	16	80	30	0.04	0.0192	6777.62	1.99299e-06	1.18164e-06	699	0.087375	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	2	75	24	0	0	6009.9	2.89398e-06	1.74772e-06	826	0.110133	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	63	73	31.974	0	0	5548.34	2.12513e-06	1.25123e-06	647	0.0886301	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	46	70	23.03	0	0	5896.04	2.93792e-06	1.71269e-06	692	0.0988571	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	69	53	19.981	0.0304976	0	5912.07	1.50142e-06	9.38869e-07	562	0.104074	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	65	68	26.996	0.0248756	0	6069.73	1.70278e-06	1.05935e-06	671	0.0972464	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	23	87	38.976	0.0615942	0	6460.73	1.70274e-06	1.02388e-06	649	0.07375	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	15	73	17.009	0	0	6179.4	2.54468e-06	1.81199e-06	683	0.0935616	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	7	79	25.991	0	0	6039.93	2.97652e-06	1.77816e-06	792	0.100253	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	39	76	19.988	0.0352782	0.0176391	6582.71	2.29722e-06	1.56551e-06	628	0.0826316	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	33	91	29.029	0.0323054	0.0161527	7214.26	2.55527e-06	1.51686e-06	641	0.0696739	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	9	70	30.03	0.0245184	0.0262697	6455.04	1.59457e-06	9.30796e-07	735	0.103521	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	45	74	27.972	0.022508	0	6367.31	2.02255e-06	1.20864e-06	613	0.0828378	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	62	73	24.017	0.0208644	0.0193741	6595.16	2.45661e-06	1.43018e-06	679	0.0930137	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	64	72	27	0.0448	0	6309.55	1.95673e-06	1.18651e-06	614	0.0841096	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	5	66	21.978	0.0224888	0.0224888	6153.62	1.805e-06	1.18983e-06	705	0.105224	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	34	73	20.002	0.0192837	0	6866.67	2.93428e-06	1.71066e-06	562	0.0769863	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	28	70	25.97	0.0222576	0.0238474	6544.53	1.63191e-06	1.02704e-06	750	0.107143	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	20	92	34.04	0.0174603	0	5857.47	3.88695e-06	2.09953e-06	646	0.0702174	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	40	63	17.01	0	0	5796.37	2.31257e-06	1.58814e-06	702	0.111429	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	13	73	30.003	0.0237691	0	6089.03	2.62088e-06	1.35878e-06	709	0.0958108	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	54	57	25.023	0.0320856	0	6107.45	1.56585e-06	8.69019e-07	641	0.112456	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	17	82	30.996	0.0385852	0	6478.16	2.03735e-06	1.24711e-06	681	0.0830488	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	41	63	21.987	0.0491551	0.0245776	7393.49	1.59058e-06	9.14192e-07	660	0.103125	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	68	69	22.011	0.020558	0	6280.82	2.12871e-06	1.35579e-06	626	0.0894286	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	8	85	31.96	0.0192308	0.0192308	6120.69	1.70448e-06	1.17335e-06	785	0.0912791	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	35	63	26.019	0	0	5000.03	2.36852e-06	1.42571e-06	671	0.106508	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	43	66	24.024	0.0235849	0	5724.57	2.47943e-06	1.45456e-06	638	0.0966667	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	57	81	29.97	0	0	6065.53	2.67918e-06	1.56249e-06	684	0.0824096	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	48	76	27.968	0.0411392	0	6235.63	2.63801e-06	1.47715e-06	633	0.0822078	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	73	83	23.987	0.0168776	0	5947.66	3.068e-06	2.00327e-06	720	0.0857143	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	51	65	21.97	0.0226586	0	6155.86	1.68875e-06	1.12383e-06	621	0.0913235	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	55	66	22.968	0.0460123	0	6768.83	1.42738e-06	9.33615e-07	583	0.0870149	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	42	78	26.988	0.0198777	0	6746.48	2.26494e-06	1.33293e-06	702	0.09	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	10	67	16.013	0.0394218	0	6384.98	1.64752e-06	1.25302e-06	645	0.0962687	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	61	64	24	0	0	6026.68	2.13156e-06	1.2351e-06	693	0.108281	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	36	78	30.966	0	0	6132	2.00641e-06	1.22581e-06	662	0.0848718	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	56	79	30.02	0	0.0209677	6688.5	2.97758e-06	1.4643e-06	665	0.0841772	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	11	81	23.004	0.0167598	0	5897.89	3.48807e-06	2.18804e-06	713	0.0880247	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	53	69	20.976	0.0416667	0	6972.49	2.19423e-06	1.30978e-06	596	0.0863768	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	71	76	21.964	0	0	6349.67	3.40343e-06	1.96288e-06	691	0.0909211	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
