,byr,race,interval,vmn1,vsd1,vnu1,vnms1,vfin1,year,ctr1,type,ltax,xltax
298,44,1,7,16589.94,12950.65,192,1.5,0.245,82,23,TAXAB,0.203,0.182
299,44,1,8,14164.96,12011.68,142,6.0,0.239,82,23,TAXAB,0.12,0.106
300,44,1,9,16261.51,12216.27,197,5.0,0.208,82,23,TAXAB,0.142,0.117
301,44,1,10,14501.52,12884.81,221,8.0,0.281,82,23,TAXAB,0.145,0.109
302,44,1,11,16050.61,13449.95,175,5.0,0.234,82,23,TAXAB,0.194,0.16
303,44,1,12,14322.58,12890.69,159,9.0,0.289,82,23,TAXAB,0.145,0.126
304,44,1,13,17207.35,12191.28,185,8.0,0.168,82,23,TAXAB,0.173,0.151
305,44,1,14,16713.63,13011.33,185,5.0,0.168,82,23,TAXAB,0.2,0.168
306,44,1,15,15092.35,12649.82,162,4.0,0.241,82,23,TAXAB,0.167,0.148
307,44,1,16,16508.29,16557.41,135,6.0,0.222,82,23,TAXAB,0.141,0.126
308,44,1,17,16591.41,13247.34,190,5.0,0.242,82,23,TAXAB,0.163,0.116
309,44,1,18,17427.18,13390.35,192,3.0,0.193,82,23,TAXAB,0.182,0.151
310,44,1,19,13764.51,12179.53,195,3.0,0.241,82,23,TAXAB,0.123,0.113
311,44,1,20,16030.74,13348.92,179,0.0,0.257,82,23,TAXAB,0.184,0.162
312,44,1,21,15037.14,13160.55,215,6.0,0.256,82,23,TAXAB,0.177,0.153
313,44,1,22,15226.25,13517.48,202,3.0,0.292,82,23,TAXAB,0.153,0.119
314,44,1,23,14893.89,12249.36,190,5.0,0.221,82,23,TAXAB,0.142,0.121
315,44,1,24,16205.51,12125.21,176,9.0,0.17,82,23,TAXAB,0.176,0.159
316,44,1,25,17291.06,13357.95,160,1.5,0.237,82,23,TAXAB,0.237,0.206
317,44,1,26,15282.71,12250.55,182,7.0,0.225,82,23,TAXAB,0.132,0.121
318,44,1,27,15928.53,12293.24,148,5.0,0.162,82,23,TAXAB,0.176,0.155
319,44,1,28,16022.71,12504.75,181,10.0,0.193,82,23,TAXAB,0.171,0.144
320,44,1,29,16956.44,12596.12,196,8.0,0.184,82,23,TAXAB,0.184,0.133
321,44,1,30,14569.48,13159.66,168,6.0,0.28,82,23,TAXAB,0.167,0.143
322,44,1,31,15928.18,12558.5,187,1.5,0.251,82,23,TAXAB,0.187,0.171
323,44,1,32,16929.5,12171.9,206,5.0,0.155,82,23,TAXAB,0.189,0.16
324,44,1,33,16980.85,13695.9,162,1.5,0.21,82,23,TAXAB,0.228,0.167
325,44,1,34,15418.32,13211.93,216,0.0,0.245,82,23,TAXAB,0.19,0.153
326,44,1,35,16623.29,12608.73,189,4.0,0.212,82,23,TAXAB,0.164,0.132
327,44,1,36,16130.03,12262.39,171,4.0,0.211,82,23,TAXAB,0.158,0.152
328,44,1,37,15600.11,12481.47,169,3.0,0.219,82,23,TAXAB,0.172,0.142
329,44,1,38,16287.04,12549.82,166,7.0,0.211,82,23,TAXAB,0.205,0.193
330,44,1,39,16175.78,13481.12,161,5.0,0.255,82,23,TAXAB,0.168,0.124
331,44,1,40,17496.17,13970.78,169,6.0,0.195,82,23,TAXAB,0.183,0.13
332,44,1,41,18485.33,12495.52,190,4.0,0.184,82,23,TAXAB,0.211,0.184
333,44,1,42,16299.49,13734.14,186,6.0,0.215,82,23,TAXAB,0.177,0.14
334,44,1,43,17352.87,13707.91,178,4.0,0.185,82,23,TAXAB,0.236,0.191
335,44,1,44,14124.25,12064.45,171,3.0,0.251,82,23,TAXAB,0.094,0.076
336,44,1,45,16115.45,12357.64,209,7.0,0.206,82,23,TAXAB,0.191,0.177
337,44,1,46,16303.76,13052.13,187,4.0,0.241,82,23,TAXAB,0.176,0.171
338,44,1,47,13012.21,12145.62,173,4.0,0.295,82,23,TAXAB,0.133,0.11
339,44,1,48,15706.89,12194.27,192,3.0,0.208,82,23,TAXAB,0.115,0.104
340,44,1,49,15456.84,12392.5,162,4.0,0.216,82,23,TAXAB,0.167,0.13
341,44,1,50,15182.18,12381.13,172,4.0,0.244,82,23,TAXAB,0.157,0.145
342,44,1,51,15766.22,12605.51,163,11.0,0.227,82,23,TAXAB,0.166,0.141
343,44,1,52,14833.93,15467.67,170,7.0,0.229,82,23,TAXAB,0.141,0.106
344,44,1,53,15827.74,12486.81,164,4.0,0.201,82,23,TAXAB,0.183,0.14
345,44,1,54,16578.73,13192.99,179,6.0,0.201,82,23,TAXAB,0.207,0.179
346,44,1,55,15235.02,12737.05,190,7.0,0.216,82,23,TAXAB,0.142,0.126
347,44,1,56,15416.09,12230.95,185,1.5,0.232,82,23,TAXAB,0.151,0.13
348,44,1,57,14983.01,12469.43,163,6.0,0.252,82,23,TAXAB,0.123,0.098
349,44,1,58,16479.31,13092.1,172,7.0,0.238,82,23,TAXAB,0.169,0.134
350,44,1,59,16726.09,12972.16,188,4.0,0.191,82,23,TAXAB,0.176,0.149
351,44,1,60,15777.77,13659.24,170,0.0,0.247,82,23,TAXAB,0.194,0.141
352,44,1,61,16288.81,13041.19,206,8.0,0.223,82,23,TAXAB,0.165,0.146
353,44,1,62,17117.73,12380.83,199,3.0,0.181,82,23,TAXAB,0.176,0.146
354,44,1,63,15024.39,12248.57,224,6.0,0.21,82,23,TAXAB,0.147,0.116
355,44,1,64,16511.6,12667.63,172,1.5,0.209,82,23,TAXAB,0.151,0.11
356,44,1,65,16402.01,13253.69,192,5.0,0.219,82,23,TAXAB,0.177,0.141
357,44,1,66,16627.45,12927.2,198,6.0,0.202,82,23,TAXAB,0.167,0.126
358,44,1,67,15731.45,12524.27,193,5.0,0.218,82,23,TAXAB,0.161,0.145
359,44,1,68,15919.24,13139.24,175,6.0,0.24,82,23,TAXAB,0.143,0.137
360,44,1,69,13596.94,13525.19,174,9.0,0.282,82,23,TAXAB,0.149,0.115
361,44,1,70,15059.19,13132.9,174,11.0,0.241,82,23,TAXAB,0.178,0.144
362,44,1,71,16939.12,12817.76,199,3.0,0.201,82,23,TAXAB,0.166,0.141
363,44,1,72,14840.16,12961.53,191,6.0,0.241,82,23,TAXAB,0.136,0.115
364,44,1,73,14321.56,11850.38,221,6.0,0.213,82,23,TAXAB,0.122,0.113
365,44,1,1,16941.44,13440.16,176,6.0,0.222,83,25,TAXAB,0.148,0.114
366,44,1,2,17316.37,13965.05,181,6.0,0.215,83,25,TAXAB,0.188,0.166
367,44,1,3,17464.83,13768.18,204,6.0,0.206,83,25,TAXAB,0.162,0.142
368,44,1,4,16247.56,14410.81,205,3.0,0.283,83,25,TAXAB,0.151,0.112
369,44,1,5,18239.08,14711.73,206,1.5,0.209,83,25,TAXAB,0.18,0.141
370,44,1,6,16945.85,13599.46,175,7.0,0.229,83,25,TAXAB,0.16,0.131
371,44,1,7,17530.16,14037.31,192,1.5,0.24,83,25,TAXAB,0.198,0.182
372,44,1,8,15022.92,13998.56,141,7.0,0.255,83,25,TAXAB,0.128,0.099
373,44,1,9,16871.96,13677.32,197,5.0,0.213,83,25,TAXAB,0.132,0.122
374,44,1,10,15373.86,13439.98,221,8.0,0.258,83,25,TAXAB,0.118,0.086
375,44,1,11,16840.69,14516.57,175,5.0,0.234,83,25,TAXAB,0.183,0.149
376,44,1,12,16069.99,14439.63,158,10.0,0.297,83,25,TAXAB,0.127,0.101
377,44,1,13,17424.02,13568.81,183,10.0,0.235,83,25,TAXAB,0.148,0.126
378,44,1,14,17972.97,13885.31,185,5.0,0.162,83,25,TAXAB,0.178,0.151
379,44,1,15,16291.75,13665.02,162,4.0,0.235,83,25,TAXAB,0.148,0.117
380,44,1,16,16817.22,13879.36,135,6.0,0.23,83,25,TAXAB,0.141,0.111
381,44,1,17,17343.11,13857.41,190,5.0,0.211,83,25,TAXAB,0.121,0.1
382,44,1,18,18618.11,14148.73,192,3.0,0.203,83,25,TAXAB,0.214,0.203
383,44,1,19,14597.11,12806.23,194,4.0,0.253,83,25,TAXAB,0.103,0.082
384,44,1,20,15979.78,14486.96,178,1.5,0.298,83,25,TAXAB,0.129,0.107
385,44,1,21,16063.87,14264.86,215,6.0,0.256,83,25,TAXAB,0.144,0.126
386,44,1,22,15862.97,13832.95,201,4.0,0.289,83,25,TAXAB,0.129,0.114
387,44,1,23,15493.11,13526.63,190,5.0,0.226,83,25,TAXAB,0.132,0.116
388,44,1,24,16952.06,13143.87,175,10.0,0.206,83,25,TAXAB,0.131,0.126
389,44,1,25,18110.74,13787.6,160,1.5,0.231,83,25,TAXAB,0.2,0.175
390,44,1,26,15626.97,13527.53,182,7.0,0.231,83,25,TAXAB,0.132,0.115
391,44,1,27,17054.1,13756.45,147,6.0,0.211,83,25,TAXAB,0.17,0.129
392,44,1,28,17666.82,13302.91,181,10.0,0.188,83,25,TAXAB,0.144,0.127
393,44,1,29,18094.28,13891.15,196,8.0,0.194,83,25,TAXAB,0.168,0.133
394,44,1,30,15806.29,13675.94,168,6.0,0.256,83,25,TAXAB,0.113,0.101
395,44,1,31,16715.4,14063.25,187,1.5,0.262,83,25,TAXAB,0.166,0.155
396,44,1,32,18311.97,13658.24,206,5.0,0.15,83,25,TAXAB,0.155,0.126
397,44,1,33,18195.59,14492.69,162,1.5,0.222,83,25,TAXAB,0.204,0.173
398,44,1,34,16466.97,14656.23,216,0.0,0.269,83,25,TAXAB,0.157,0.125
399,44,1,35,17433.37,13717.2,189,4.0,0.243,83,25,TAXAB,0.138,0.116
400,44,1,36,17283.85,13567.64,170,5.0,0.194,83,25,TAXAB,0.171,0.141
401,44,1,37,16373.18,13480.82,169,3.0,0.243,83,25,TAXAB,0.118,0.112
402,44,1,38,17457.6,13978.03,166,7.0,0.229,83,25,TAXAB,0.169,0.139
403,44,1,39,17097.25,14777.58,161,5.0,0.267,83,25,TAXAB,0.174,0.13
404,44,1,40,17874.2,14656.91,169,6.0,0.219,83,25,TAXAB,0.172,0.142
405,44,1,41,18951.08,13823.77,190,4.0,0.195,83,25,TAXAB,0.184,0.153
406,44,1,42,16076.85,14716.0,186,6.0,0.247,83,25,TAXAB,0.156,0.134
407,44,1,43,18983.44,15480.62,178,4.0,0.169,83,25,TAXAB,0.208,0.174
408,44,1,44,14503.88,13556.42,171,3.0,0.281,83,25,TAXAB,0.105,0.088
409,44,1,45,17736.0,13679.99,208,8.0,0.202,83,25,TAXAB,0.178,0.154
410,44,1,46,17876.95,14511.49,187,4.0,0.251,83,25,TAXAB,0.219,0.203
411,44,1,47,14005.08,13709.03,173,4.0,0.295,83,25,TAXAB,0.127,0.104
412,44,1,48,16192.45,13581.53,192,3.0,0.219,83,25,TAXAB,0.146,0.13
413,44,1,49,15389.52,13707.74,162,4.0,0.247,83,25,TAXAB,0.142,0.13
414,44,1,50,16586.21,15047.82,172,4.0,0.25,83,25,TAXAB,0.145,0.116
415,44,1,51,16492.11,13523.59,163,11.0,0.239,83,25,TAXAB,0.153,0.135
416,44,1,52,15429.59,16875.73,170,7.0,0.259,83,25,TAXAB,0.124,0.106
417,44,1,53,16753.2,13870.7,164,4.0,0.226,83,25,TAXAB,0.165,0.152
418,44,1,54,18046.54,14812.42,179,6.0,0.24,83,25,TAXAB,0.19,0.151
419,44,1,55,16340.07,14189.81,190,7.0,0.242,83,25,TAXAB,0.137,0.105
420,44,1,56,16673.95,13683.59,185,1.5,0.254,83,25,TAXAB,0.151,0.114
421,44,1,57,16527.86,13172.67,162,7.0,0.228,83,25,TAXAB,0.093,0.074
422,44,1,58,17893.64,13688.27,172,7.0,0.209,83,25,TAXAB,0.134,0.11
423,44,1,59,17237.74,13736.46,187,5.0,0.203,83,25,TAXAB,0.155,0.15
424,44,1,60,17746.58,14608.4,170,0.0,0.2,83,25,TAXAB,0.188,0.147
425,44,1,61,16996.53,15192.14,206,8.0,0.262,83,25,TAXAB,0.141,0.131
426,44,1,62,18426.83,13549.0,199,3.0,0.196,83,25,TAXAB,0.171,0.151
427,44,1,63,16636.41,13844.63,224,6.0,0.201,83,25,TAXAB,0.152,0.125
428,44,1,64,16851.93,13461.04,172,1.5,0.221,83,25,TAXAB,0.151,0.128
429,44,1,65,16910.64,14328.32,192,5.0,0.214,83,25,TAXAB,0.161,0.141
430,44,1,66,17733.61,14291.23,197,7.0,0.203,83,25,TAXAB,0.152,0.117
431,44,1,67,16169.68,13516.27,193,5.0,0.228,83,25,TAXAB,0.14,0.135
432,44,1,68,17177.72,13731.19,174,7.0,0.23,83,25,TAXAB,0.103,0.086
433,44,1,69,13915.47,13656.3,174,9.0,0.299,83,25,TAXAB,0.121,0.103
434,44,1,70,16389.64,14565.15,174,11.0,0.253,83,25,TAXAB,0.207,0.172
435,44,1,71,16896.8,13577.68,198,4.0,0.227,83,25,TAXAB,0.152,0.146
436,44,1,72,15862.63,14164.27,191,6.0,0.267,83,25,TAXAB,0.136,0.115
437,44,1,73,14759.21,12929.96,220,7.0,0.25,83,25,TAXAB,0.109,0.091
438,44,1,1,17652.49,14593.63,176,6.0,0.256,84,27,TAXAB,0.165,0.114
439,44,1,2,17774.74,14993.86,180,7.0,0.222,84,27,TAXAB,0.189,0.156
440,44,1,3,17855.69,14728.11,204,6.0,0.25,84,27,TAXAB,0.162,0.157
441,44,1,4,17283.66,15624.99,205,3.0,0.307,84,27,TAXAB,0.166,0.156
442,44,1,5,18027.56,14999.58,206,1.5,0.243,84,27,TAXAB,0.17,0.141
443,44,1,6,18128.39,14596.97,174,8.0,0.241,84,27,TAXAB,0.172,0.132
444,44,1,7,18299.44,15922.19,191,1.5,0.277,84,27,TAXAB,0.204,0.168
445,44,1,8,15823.38,14648.95,141,7.0,0.291,84,27,TAXAB,0.142,0.121
446,44,1,9,17893.26,14208.03,196,6.0,0.214,84,27,TAXAB,0.133,0.112
447,44,1,10,16977.25,15059.41,221,8.0,0.303,84,27,TAXAB,0.136,0.109
448,44,1,11,18537.62,16015.83,175,5.0,0.223,84,27,TAXAB,0.183,0.137
449,44,1,12,16795.8,15262.35,158,10.0,0.285,84,27,TAXAB,0.114,0.095
450,44,1,13,17899.65,14462.88,183,10.0,0.23,84,27,TAXAB,0.148,0.12
451,44,1,14,18554.9,15248.89,185,5.0,0.2,84,27,TAXAB,0.178,0.146
452,44,1,15,17099.09,14688.51,161,5.0,0.273,84,27,TAXAB,0.155,0.13
453,44,1,16,17833.36,14986.53,135,6.0,0.23,84,27,TAXAB,0.111,0.081
454,44,1,17,18148.28,14712.53,190,5.0,0.237,84,27,TAXAB,0.137,0.116
455,44,1,18,19680.34,15201.52,192,3.0,0.219,84,27,TAXAB,0.219,0.182
456,44,1,19,15761.91,13764.76,194,4.0,0.268,84,27,TAXAB,0.113,0.108
457,44,1,20,18156.77,15200.87,178,1.5,0.27,84,27,TAXAB,0.152,0.14
458,44,1,21,16824.81,14781.17,214,7.0,0.271,84,27,TAXAB,0.145,0.131
459,44,1,22,16181.59,15604.34,201,4.0,0.294,84,27,TAXAB,0.159,0.134
460,44,1,23,16508.63,15147.89,190,5.0,0.237,84,27,TAXAB,0.168,0.121
461,44,1,24,18842.75,15079.23,175,10.0,0.189,84,27,TAXAB,0.171,0.143
462,44,1,25,19045.63,15198.33,160,1.5,0.244,84,27,TAXAB,0.2,0.181
463,44,1,26,16311.91,14167.83,182,7.0,0.236,84,27,TAXAB,0.132,0.121
464,44,1,27,17173.65,14972.0,147,6.0,0.272,84,27,TAXAB,0.17,0.163
465,44,1,28,17953.87,14988.73,180,11.0,0.228,84,27,TAXAB,0.15,0.111
466,44,1,29,19115.27,14869.67,196,8.0,0.209,84,27,TAXAB,0.173,0.122
467,44,1,30,16269.62,15001.95,168,6.0,0.286,84,27,TAXAB,0.143,0.125
468,44,1,31,18261.04,15180.14,187,1.5,0.262,84,27,TAXAB,0.203,0.176
469,44,1,32,19314.43,14514.83,206,5.0,0.175,84,27,TAXAB,0.165,0.141
470,44,1,33,18780.1,15372.86,162,1.5,0.235,84,27,TAXAB,0.228,0.198
471,44,1,34,17639.47,15552.43,215,1.5,0.27,84,27,TAXAB,0.177,0.153
472,44,1,35,18863.01,15452.87,187,6.0,0.225,84,27,TAXAB,0.182,0.134
473,44,1,36,17289.32,15822.63,170,5.0,0.235,84,27,TAXAB,0.159,0.141
474,44,1,37,17431.28,14722.85,169,3.0,0.225,84,27,TAXAB,0.166,0.16
475,44,1,38,17930.29,15287.0,166,7.0,0.259,84,27,TAXAB,0.151,0.12
476,44,1,39,18527.29,15123.99,160,6.0,0.25,84,27,TAXAB,0.137,0.106
477,44,1,40,18737.69,15613.15,169,6.0,0.237,84,27,TAXAB,0.183,0.16
478,44,1,41,19994.95,14583.26,190,4.0,0.221,84,27,TAXAB,0.184,0.147
479,44,1,42,17642.88,15767.72,186,6.0,0.247,84,27,TAXAB,0.161,0.129
480,44,1,43,19815.09,16005.05,177,5.0,0.203,84,27,TAXAB,0.243,0.203
481,44,1,44,16662.66,14572.27,170,4.0,0.253,84,27,TAXAB,0.106,0.076
482,44,1,45,18308.62,14309.11,208,8.0,0.202,84,27,TAXAB,0.173,0.144
483,44,1,46,18977.4,15345.06,187,4.0,0.241,84,27,TAXAB,0.219,0.203
484,44,1,47,15913.21,15269.6,173,4.0,0.295,84,27,TAXAB,0.127,0.092
485,44,1,48,16419.68,14686.42,192,3.0,0.271,84,27,TAXAB,0.12,0.104
486,44,1,49,15740.2,14935.8,162,4.0,0.29,84,27,TAXAB,0.148,0.123
487,44,1,50,17047.27,14533.45,172,4.0,0.25,84,27,TAXAB,0.151,0.134
488,44,1,51,16997.5,15230.69,163,11.0,0.27,84,27,TAXAB,0.153,0.123
489,44,1,52,16271.89,20112.43,170,7.0,0.312,84,27,TAXAB,0.147,0.118
490,44,1,53,17800.26,14601.84,163,5.0,0.215,84,27,TAXAB,0.153,0.123
491,44,1,54,18488.86,15482.45,179,6.0,0.285,84,27,TAXAB,0.168,0.151
492,44,1,55,17281.84,15209.46,190,7.0,0.232,84,27,TAXAB,0.147,0.121
493,44,1,56,17859.15,14281.46,185,1.5,0.249,84,27,TAXAB,0.151,0.108
494,44,1,57,16843.09,14082.88,162,7.0,0.253,84,27,TAXAB,0.099,0.093
495,44,1,58,18457.92,14374.67,171,8.0,0.24,84,27,TAXAB,0.14,0.111
496,44,1,59,17669.67,15140.26,187,5.0,0.225,84,27,TAXAB,0.15,0.134
497,44,1,60,18429.36,15861.17,169,1.5,0.254,84,27,TAXAB,0.189,0.148
498,44,1,61,17829.99,15808.18,206,8.0,0.291,84,27,TAXAB,0.155,0.136
499,44,1,62,18769.15,14561.37,197,5.0,0.188,84,27,TAXAB,0.152,0.142
500,44,1,63,17208.52,15268.9,223,7.0,0.238,84,27,TAXAB,0.152,0.126
501,44,1,64,17642.77,14805.43,171,3.0,0.234,84,27,TAXAB,0.146,0.123
502,44,1,65,17317.0,15315.94,192,5.0,0.266,84,27,TAXAB,0.141,0.125
503,44,1,66,18833.72,15667.31,197,7.0,0.254,84,27,TAXAB,0.168,0.127
504,44,1,67,17349.04,15041.4,193,5.0,0.218,84,27,TAXAB,0.155,0.135
505,44,1,68,17217.11,14559.66,174,7.0,0.27,84,27,TAXAB,0.115,0.109
506,44,1,69,14512.76,14923.21,174,9.0,0.333,84,27,TAXAB,0.126,0.103
507,44,1,70,18893.16,16685.14,174,11.0,0.264,84,27,TAXAB,0.224,0.172
508,44,1,71,18357.31,14822.67,198,4.0,0.242,84,27,TAXAB,0.167,0.152
509,44,1,72,17486.23,15029.7,191,6.0,0.257,84,27,TAXAB,0.152,0.136
510,44,1,73,15278.21,13703.61,220,7.0,0.268,84,27,TAXAB,0.1,0.086
511,45,1,1,10672.95,7260.41,188,3.0,0.176,78,15,TAXAB,0.319,0.266
512,45,1,2,10119.07,7327.02,182,3.0,0.209,78,15,TAXAB,0.28,0.225
513,45,1,3,11279.29,7111.56,181,5.0,0.16,78,15,TAXAB,0.315,0.276
514,45,1,4,10767.44,7342.95,214,6.0,0.187,78,15,TAXAB,0.346,0.285
515,45,1,5,10097.32,7428.02,188,3.0,0.223,78,15,TAXAB,0.245,0.186
516,45,1,6,10236.74,7531.75,142,7.0,0.197,78,15,TAXAB,0.31,0.261
517,45,1,7,9683.37,7655.09,183,5.0,0.219,78,15,TAXAB,0.257,0.191
518,45,1,8,11098.62,7543.82,173,3.0,0.185,78,15,TAXAB,0.347,0.249
519,45,1,9,10798.79,7008.18,200,6.0,0.16,78,15,TAXAB,0.315,0.25
520,45,1,10,10649.37,7159.6,185,3.0,0.216,78,15,TAXAB,0.297,0.249
521,45,1,11,10613.7,7880.4,192,4.0,0.208,78,15,TAXAB,0.307,0.234
522,45,1,12,11481.51,7001.22,174,1.5,0.138,78,15,TAXAB,0.362,0.31
523,45,1,13,11234.98,7120.94,179,1.5,0.162,78,15,TAXAB,0.324,0.24
524,45,1,14,10964.2,8082.77,184,4.0,0.168,78,15,TAXAB,0.266,0.174
525,45,1,15,11239.0,7184.59,192,4.0,0.188,78,15,TAXAB,0.286,0.229
526,45,1,16,11322.12,7231.14,177,4.0,0.186,78,15,TAXAB,0.305,0.237
527,45,1,17,11645.86,7393.46,192,0.0,0.177,78,15,TAXAB,0.37,0.286
528,45,1,18,10780.79,7550.44,175,7.0,0.217,78,15,TAXAB,0.349,0.269
529,45,1,19,10250.37,7634.89,164,1.5,0.22,78,15,TAXAB,0.274,0.195
530,45,1,20,10810.8,7271.68,192,3.0,0.161,78,15,TAXAB,0.328,0.245
531,45,1,21,10650.85,7111.16,205,6.0,0.185,78,15,TAXAB,0.307,0.254
532,45,1,22,10596.14,7138.97,170,6.0,0.182,78,15,TAXAB,0.253,0.2
533,45,1,23,10281.11,7572.19,194,8.0,0.206,78,15,TAXAB,0.278,0.222
534,45,1,24,10555.72,7270.15,184,1.5,0.19,78,15,TAXAB,0.299,0.245
535,45,1,25,10844.04,7249.35,164,3.0,0.159,78,15,TAXAB,0.268,0.207
536,45,1,26,10169.54,7403.81,188,6.0,0.202,78,15,TAXAB,0.271,0.234
537,45,1,27,10934.5,7072.56,153,3.0,0.157,78,15,TAXAB,0.327,0.261
538,45,1,28,10531.92,7455.61,169,3.0,0.237,78,15,TAXAB,0.249,0.201
539,45,1,29,9762.07,7570.69,193,3.0,0.212,78,15,TAXAB,0.269,0.212
540,45,1,30,11753.27,7310.16,192,1.5,0.177,78,15,TAXAB,0.396,0.318
541,45,1,31,10607.94,7609.29,173,5.0,0.162,78,15,TAXAB,0.347,0.272
542,45,1,32,9994.38,8284.16,200,1.5,0.245,78,15,TAXAB,0.305,0.265
543,45,1,33,10856.07,7131.08,179,4.0,0.196,78,15,TAXAB,0.33,0.279
544,45,1,34,10719.34,7509.91,211,1.5,0.175,78,15,TAXAB,0.299,0.246
545,45,1,35,10928.02,7043.99,185,6.0,0.173,78,15,TAXAB,0.292,0.216
546,45,1,36,10807.09,7083.13,184,5.0,0.174,78,15,TAXAB,0.288,0.217
547,45,1,37,11040.49,7492.59,177,6.0,0.192,78,15,TAXAB,0.328,0.243
548,45,1,38,10282.4,7335.91,196,4.0,0.194,78,15,TAXAB,0.276,0.184
549,45,1,39,10882.33,7854.53,184,1.5,0.207,78,15,TAXAB,0.31,0.234
550,45,1,40,11199.35,7176.33,175,7.0,0.171,78,15,TAXAB,0.309,0.257
551,45,1,41,10054.1,7712.11,187,5.0,0.23,78,15,TAXAB,0.278,0.203
552,45,1,42,11990.16,7445.94,179,1.5,0.128,78,15,TAXAB,0.363,0.296
553,45,1,43,10571.88,7818.99,191,6.0,0.22,78,15,TAXAB,0.298,0.251
554,45,1,44,10593.43,7300.81,181,5.0,0.193,78,15,TAXAB,0.32,0.265
555,45,1,45,10761.06,7454.16,186,8.0,0.188,78,15,TAXAB,0.317,0.242
556,45,1,46,10567.9,7423.56,164,3.0,0.183,78,15,TAXAB,0.299,0.226
557,45,1,47,11597.86,7254.63,194,8.0,0.134,78,15,TAXAB,0.345,0.237
558,45,1,48,10422.85,6848.04,168,6.0,0.173,78,15,TAXAB,0.268,0.238
559,45,1,49,10359.43,7472.48,180,3.0,0.228,78,15,TAXAB,0.289,0.233
560,45,1,50,10937.25,7788.5,208,3.0,0.202,78,15,TAXAB,0.288,0.226
561,45,1,51,10035.71,7714.76,163,6.0,0.27,78,15,TAXAB,0.264,0.196
562,45,1,52,10999.6,7588.95,146,3.0,0.178,78,15,TAXAB,0.322,0.253
563,45,1,53,11053.42,7490.92,185,3.0,0.162,78,15,TAXAB,0.324,0.232
564,45,1,54,10957.26,7134.61,195,7.0,0.159,78,15,TAXAB,0.313,0.256
565,45,1,55,8671.63,7369.72,174,3.0,0.253,78,15,TAXAB,0.23,0.19
566,45,1,56,10658.69,7653.33,211,3.0,0.199,78,15,TAXAB,0.322,0.237
567,45,1,57,10774.05,7242.86,147,3.0,0.15,78,15,TAXAB,0.272,0.19
568,45,1,58,10386.98,7557.96,198,1.5,0.217,78,15,TAXAB,0.308,0.227
569,45,1,59,10631.23,7771.64,187,1.5,0.225,78,15,TAXAB,0.283,0.235
570,45,1,60,9692.21,7321.02,171,6.0,0.205,78,15,TAXAB,0.234,0.181
571,45,1,61,10849.7,7701.91,179,1.5,0.218,78,15,TAXAB,0.352,0.291
572,45,1,62,10631.72,7569.69,203,1.5,0.212,78,15,TAXAB,0.266,0.197
573,45,1,63,10875.55,7661.13,187,5.0,0.171,78,15,TAXAB,0.31,0.241
574,45,1,64,9972.35,7265.54,189,1.5,0.212,78,15,TAXAB,0.259,0.233
575,45,1,65,10678.4,7758.74,193,1.5,0.228,78,15,TAXAB,0.352,0.269
576,45,1,66,9902.04,7296.58,176,1.5,0.216,78,15,TAXAB,0.239,0.199
577,45,1,67,11086.99,7541.61,157,3.0,0.178,78,15,TAXAB,0.299,0.248
578,45,1,68,10397.93,7533.15,190,4.0,0.205,78,15,TAXAB,0.3,0.253
579,45,1,69,10745.16,7265.21,156,7.0,0.167,78,15,TAXAB,0.288,0.237
580,45,1,70,10233.69,7447.1,197,4.0,0.173,78,15,TAXAB,0.264,0.234
581,45,1,71,9965.74,7511.09,176,6.0,0.199,78,15,TAXAB,0.278,0.216
582,45,1,72,11093.16,7405.06,183,1.5,0.18,78,15,TAXAB,0.344,0.284
583,45,1,73,10763.55,7485.38,212,3.0,0.198,78,15,TAXAB,0.34,0.269
584,45,1,1,12560.61,9049.77,187,4.0,0.171,79,17,TAXAB,0.225,0.187
585,45,1,2,12176.59,9321.25,182,3.0,0.203,79,17,TAXAB,0.198,0.17
586,45,1,3,13494.55,8729.37,181,5.0,0.16,79,17,TAXAB,0.188,0.155
587,45,1,4,13493.34,10757.09,214,6.0,0.192,79,17,TAXAB,0.276,0.215
588,45,1,5,11612.72,8563.94,188,3.0,0.213,79,17,TAXAB,0.154,0.122
589,45,1,6,12099.31,8892.27,142,7.0,0.225,79,17,TAXAB,0.19,0.162
590,45,1,7,12077.2,9472.29,183,5.0,0.197,79,17,TAXAB,0.169,0.12
591,45,1,8,13911.95,9855.55,173,3.0,0.185,79,17,TAXAB,0.295,0.202
592,45,1,9,13265.87,8917.14,200,6.0,0.17,79,17,TAXAB,0.195,0.16
593,45,1,10,12445.83,8740.87,185,3.0,0.178,79,17,TAXAB,0.205,0.184
594,45,1,11,12680.36,9325.23,192,4.0,0.208,79,17,TAXAB,0.219,0.177
595,45,1,12,13135.35,8724.74,174,1.5,0.138,79,17,TAXAB,0.218,0.178
596,45,1,13,13207.69,8956.75,178,3.0,0.14,79,17,TAXAB,0.236,0.191
597,45,1,14,12987.61,9924.82,183,5.0,0.158,79,17,TAXAB,0.197,0.158
598,45,1,15,13154.79,8879.59,190,6.0,0.189,79,17,TAXAB,0.189,0.147
599,45,1,16,13135.83,9481.94,177,4.0,0.22,79,17,TAXAB,0.249,0.192
600,45,1,17,13986.34,9243.3,192,0.0,0.172,79,17,TAXAB,0.234,0.161
